0,1,2
3.8477487256720027,"{'C': 50, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.01, 'degree': 5, 'offset': 5}","[3.6761095416223317, 4.009923051306327, 3.3147149298242304, 5.1833113410981575, 3.0546847645089676]"
3.855450968095556,"{'C': 75, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 3, 'offset': 3}","[3.2743445471231802, 5.699548976123019, 3.1682658272816426, 3.5751311689074314, 3.5599643210425107]"
3.8560947008139643,"{'C': 75, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 5}","[3.3228052406704265, 4.418633954818271, 4.350872402977595, 4.505655000142184, 2.682506905461344]"
3.85612041635727,"{'C': 75, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 3, 'offset': 1}","[3.8059002857784234, 3.6009684960264026, 5.114590065463328, 3.733661790127984, 3.0254814443902123]"
3.859336116968662,"{'C': 75, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 2}","[3.539488926406697, 3.809152065873294, 4.022613147091165, 4.671864899586923, 3.253561545885231]"
3.8698591786074665,"{'C': 75, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 2}","[4.258399548074745, 2.9800856899082766, 4.6445232578594045, 4.610055271007747, 2.8562321261871593]"
3.883578917270545,"{'C': 100, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 4, 'offset': 1}","[3.4801223870378077, 3.8447877284478276, 4.047787778495982, 3.8381580023345996, 4.207038690036508]"
3.8838947028986155,"{'C': 100, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 4, 'offset': 2}","[4.589717412573399, 2.841162592443921, 3.4925505579714122, 3.554430366600784, 4.9416125849035595]"
3.884802906042713,"{'C': 50, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 5}","[4.87790445984871, 4.124223037843769, 3.345960032091855, 4.820852579704928, 2.255074420724301]"
3.884806848659031,"{'C': 100, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 2}","[3.340541925717129, 3.4630730271461228, 3.970534522049861, 3.9670290392877336, 4.682855729094305]"
3.8885055580674477,"{'C': 75, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 5}","[2.718741081221121, 4.453692506700165, 4.739417359602853, 4.394536525545064, 3.1361403172680355]"
3.8935133573404515,"{'C': 50, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.001, 'degree': 3, 'offset': 1}","[4.359732189000604, 4.643691847751659, 3.0910256363077315, 4.697485231420271, 2.675631882221991]"
3.897908122099267,"{'C': 50, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.01, 'degree': 3, 'offset': 2}","[6.004165958119156, 2.979588474882826, 3.9217359039514132, 2.9908762759617815, 3.5931739975811556]"
3.9023453280896954,"{'C': 50, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 2}","[3.758584216283056, 4.710739806413496, 3.3791646752528144, 4.155095250757675, 3.508142691741432]"
3.9036223928613962,"{'C': 75, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 3, 'offset': 1}","[4.745770741852128, 4.151775707122436, 3.5652652850335524, 4.534790977380398, 2.5205092529184645]"
3.90395952742218,"{'C': 75, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 2}","[4.068264828255571, 3.4834547561306723, 4.376316664269948, 4.411413666173477, 3.180347722281234]"
3.904536600831237,"{'C': 50, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 1}","[3.8792257318645604, 4.156181895783139, 4.361844632448447, 3.5527690782619774, 3.5726616657980608]"
3.9211885035934357,"{'C': 100, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 2}","[4.1356495851050905, 4.059652462183582, 3.478631702146725, 4.126558879223903, 3.8054498893078814]"
3.9255792294991223,"{'C': 50, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 5}","[6.501112936409557, 3.267484630828446, 2.6339794749226573, 2.839436023702697, 4.385883081632254]"
3.9257899242389582,"{'C': 50, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 1}","[5.439031878705281, 4.181197152612919, 3.4992382941227578, 3.905187125030068, 2.604295170723767]"
3.926943152138052,"{'C': 50, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 3, 'offset': 1}","[3.211833575140206, 4.511266912605775, 5.211075233559226, 3.9314927698878113, 2.769047269497238]"
3.9388040087151723,"{'C': 100, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 2}","[4.003485092840591, 2.8123824529223356, 5.221570535085465, 3.689141351587528, 3.967440611139944]"
3.9408050867676634,"{'C': 50, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 5, 'offset': 2}","[4.8004058388247195, 2.8198862886750313, 4.859919393127245, 4.496627570104836, 2.7271863431064878]"
3.944345436633263,"{'C': 100, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 4, 'offset': 5}","[4.870907572775175, 4.030663215782442, 3.5261355629211937, 2.95775666268892, 4.336264168998583]"
3.947792699662313,"{'C': 75, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 2}","[4.2991380301676525, 3.8870368588822966, 4.007760231260002, 3.7772663121502883, 3.7677620658513256]"
3.961650302717712,"{'C': 100, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 3, 'offset': 3}","[3.0169772582135885, 5.702903864948987, 3.8043065714906548, 4.022491513779988, 3.2615723051553407]"
3.9623592861738346,"{'C': 75, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 3, 'offset': 3}","[3.9069881783051295, 5.046696419790229, 4.096128071347609, 3.320949326597979, 3.4410344348282242]"
3.9646374609019412,"{'C': 75, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 3}","[4.9072800495775635, 4.093300032676983, 3.1110160702104035, 3.9682064487096778, 3.743384703335079]"
3.9669832416398676,"{'C': 100, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 5, 'offset': 5}","[2.561490664474634, 5.509069139102979, 4.414327160276994, 3.9809323368345377, 3.3690969075101926]"
3.9726545712544556,"{'C': 50, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 2, 'offset': 3}","[4.486838729043754, 2.9072264658400866, 3.093112495127612, 5.625298616570448, 3.750796549690378]"
3.976574656382778,"{'C': 100, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 2}","[3.125994649112486, 4.149229430276898, 3.4483614772524493, 5.399276302456412, 3.7600114228156474]"
3.979570004946011,"{'C': 75, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 1}","[3.871324333362329, 4.564945222842389, 3.5776139623037766, 3.1110798912602045, 4.772886614961356]"
3.99558627059017,"{'C': 75, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.01, 'degree': 3, 'offset': 1}","[4.281726979239699, 4.690067780257215, 4.255610139898249, 3.63160758941585, 3.118918864139836]"
4.032203153780631,"{'C': 75, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 5}","[5.588833328801333, 4.2431598633678655, 3.484737330269495, 3.9891108963689086, 2.8551743500955524]"
4.03804283882662,"{'C': 75, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.01, 'degree': 3, 'offset': 2}","[4.110354759222795, 3.5451953610838585, 3.7666657494476254, 4.199060827304772, 4.568937497074046]"
4.040702254558989,"{'C': 50, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.001, 'degree': 4, 'offset': 1}","[4.131758478835935, 2.8826793900820618, 5.636219464862143, 5.0339794432259275, 2.518874495788876]"
4.0472016412974865,"{'C': 75, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 5, 'offset': 2}","[4.436044963126777, 4.2345830733098815, 4.522405008030494, 3.7951514395993695, 3.2478237224209128]"
4.051595648322017,"{'C': 100, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 3, 'offset': 2}","[6.017899359070397, 3.056059710723094, 4.2718927345201, 4.105254525755618, 2.8068719115408745]"
4.052206069004445,"{'C': 100, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.01, 'degree': 5, 'offset': 5}","[5.43940186766467, 5.238820332628717, 3.078240288039663, 2.9900732010380495, 3.5144946556511227]"
4.056189130533411,"{'C': 100, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 5}","[5.541455097903902, 4.857200791716954, 3.1277248441181142, 3.7794580205446278, 2.9751068983834563]"
4.05926089109403,"{'C': 75, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 3}","[5.11427292086155, 3.622391169098962, 3.867904013911532, 4.8658144700371215, 2.8259218815609817]"
4.062335614772119,"{'C': 100, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 2}","[4.4239615621472, 4.804921017800314, 3.897916436606002, 4.503150418713928, 2.681728638593145]"
4.0663541171124615,"{'C': 100, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 3, 'offset': 1}","[3.142242796572783, 4.434233994573356, 3.2281049517934575, 3.723972606516515, 5.803216236106195]"
4.0703388338910305,"{'C': 50, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.01, 'degree': 5, 'offset': 5}","[4.582966725925693, 4.0130607536146785, 4.324173570019449, 4.564599960698864, 2.866893159196468]"
4.075117089251426,"{'C': 100, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.01, 'degree': 2, 'offset': 5}","[4.127002267054977, 3.3397738766199234, 4.1468037092051215, 5.772728145385279, 2.9892774479918303]"
4.075700278988707,"{'C': 75, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 1}","[4.206987424077979, 3.437093079172126, 3.870971955336446, 4.362566142102784, 4.500882794254204]"
4.078199003447834,"{'C': 50, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 4, 'offset': 2}","[3.0309057556098127, 4.668118618768607, 3.9540897472875414, 6.273621642332553, 2.464259253240656]"
4.078752711221836,"{'C': 100, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 2}","[2.200124328943318, 5.34922949376452, 3.3569721337726484, 4.497702117476344, 4.98973548215235]"
4.079266717251666,"{'C': 100, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.001, 'degree': 5, 'offset': 5}","[5.449878807114106, 4.344125327080496, 3.4206947111707953, 3.4845496099360904, 3.6970851309568427]"
4.083307663730368,"{'C': 75, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 2, 'offset': 5}","[5.2123310412685, 4.554872905555997, 3.500487464450283, 2.9987013318690847, 4.150145575507972]"
4.088579288640884,"{'C': 50, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 5}","[5.26263750349775, 4.582035828086323, 2.3248224121567946, 4.116276760605731, 4.1571239388578185]"
4.09542380669826,"{'C': 100, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.001, 'degree': 4, 'offset': 2}","[3.0869159833830535, 3.641779068944044, 5.350063006966911, 3.578360748500033, 4.820000225697256]"
4.099759080174377,"{'C': 75, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.001, 'degree': 4, 'offset': 3}","[4.444743836079149, 4.140372627099695, 5.272128533359184, 3.7058961872621587, 2.935654217071697]"
4.102519710534397,"{'C': 75, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 5}","[3.4463960331654278, 4.915780423969035, 3.7996518117455276, 4.032846588460562, 4.317923695331433]"
4.102639508343931,"{'C': 75, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.001, 'degree': 3, 'offset': 1}","[3.397106385394053, 4.6084851268872455, 5.808593169334286, 3.5732091869350993, 3.1258036731689702]"
4.10606041360443,"{'C': 100, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 3}","[4.958075407213055, 5.589326628586821, 3.054748128826915, 3.8512763948690916, 3.0768755085262653]"
4.106343495281842,"{'C': 75, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.001, 'degree': 5, 'offset': 2}","[5.877025708036614, 2.7979413619819353, 3.726410369358373, 4.5282210724515615, 3.6021189645807254]"
4.11042271358852,"{'C': 50, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 3}","[4.482680276968061, 4.83795171649319, 4.339734245019067, 4.233027143921303, 2.6587201855409806]"
4.111588086531795,"{'C': 50, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 2, 'offset': 2}","[3.9211941927368548, 5.105628073505871, 3.599536230221482, 3.827997122821355, 4.103584813373417]"
4.111811070438793,"{'C': 50, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 5, 'offset': 5}","[4.101598774698617, 4.218263163788635, 4.393315353312937, 3.29643487593082, 4.549443184462955]"
4.1153101744712535,"{'C': 100, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.01, 'degree': 3, 'offset': 5}","[4.765137255729706, 4.4691049316456155, 4.5543810753831275, 3.446261339731731, 3.3416662698660873]"
4.117785967580732,"{'C': 75, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 1}","[3.6724649299666328, 4.639960680880987, 4.434909867349763, 5.290362806714824, 2.551231552991451]"
4.119953508923514,"{'C': 100, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 5}","[3.5456369073183525, 4.830814028631623, 4.609129605143429, 3.8779305361287717, 3.7362564673953895]"
4.120963333129561,"{'C': 100, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 5}","[5.100266235261986, 3.9274373541874996, 4.640123855691549, 3.9867063577541177, 2.9502828627526543]"
4.123585319964243,"{'C': 100, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 3, 'offset': 5}","[3.1519043741700488, 3.4262361951870304, 3.4471826860642576, 5.568871573541282, 5.023731770858594]"
4.124499043907822,"{'C': 75, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.01, 'degree': 3, 'offset': 1}","[3.9856373292157485, 5.103723133585778, 4.118758354304745, 4.772293840925422, 2.642082561507419]"
4.130218314381452,"{'C': 100, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 3}","[4.386485576529372, 2.6512829594301635, 5.4573680523269505, 4.911356740235594, 3.2445982433851763]"
4.133638857577014,"{'C': 100, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 5}","[4.478057203554263, 5.076809565816531, 3.0568312591895945, 3.66902266702975, 4.387473592294935]"
4.139455714178194,"{'C': 100, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 3}","[5.181970315571928, 4.397738390141087, 4.150966251568709, 4.046385208344346, 2.9202184052648983]"
4.1465661754304755,"{'C': 50, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.01, 'degree': 3, 'offset': 3}","[4.310488530941439, 4.028835411192766, 5.711704202481566, 3.915209034599541, 2.766593697937066]"
4.151909297717068,"{'C': 75, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 1}","[4.076039798472246, 5.25613858580025, 4.863590028948158, 3.700213385481779, 2.8635646898829057]"
4.170730067373205,"{'C': 50, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 3, 'offset': 2}","[4.7022582957587264, 6.046624555799383, 3.399085316375495, 3.8483242505995134, 2.857357918332902]"
4.175366502347066,"{'C': 50, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 5, 'offset': 3}","[4.245209628910562, 5.18982743759909, 4.439723007903053, 3.5408013427809544, 3.461271094541672]"
4.178330401216948,"{'C': 50, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.001, 'degree': 5, 'offset': 1}","[4.690642022282605, 2.9556591060025497, 4.519823211817665, 4.884006656341297, 3.841521009640621]"
4.1830264428852555,"{'C': 100, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 4, 'offset': 3}","[3.6868513621797008, 4.297432052251783, 4.287039175717944, 5.10837283420052, 3.535436790076333]"
4.183860494554064,"{'C': 50, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.001, 'degree': 3, 'offset': 5}","[3.0895586311584493, 3.462626303314148, 3.989880009991137, 5.89405463547351, 4.483182892833076]"
4.184004581975855,"{'C': 50, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 1}","[3.3535374426378626, 4.49237208997295, 5.897504441199893, 4.253645999326775, 2.9229629367417944]"
4.196659293479028,"{'C': 50, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 2, 'offset': 1}","[3.7661206823220414, 3.979014073726574, 4.284659845474336, 4.957835668802455, 3.9956661970697365]"
4.196876838170384,"{'C': 100, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 5}","[5.21961478757084, 3.6871782069654535, 4.0928502882159945, 4.629120659023694, 3.35562024907594]"
4.198813947813228,"{'C': 50, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 2, 'offset': 1}","[3.851021335677065, 4.213346599336839, 4.560599678364073, 4.461118580852031, 3.907983544836133]"
4.200151907221705,"{'C': 50, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 1}","[5.600310800892335, 3.5310653780699175, 4.941875568634326, 3.5810353288430865, 3.3464724596688598]"
4.207308495641513,"{'C': 50, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 5}","[4.485093540922913, 3.307939866706348, 3.9383288659393045, 4.360793679731298, 4.9443865249077]"
4.210708861184104,"{'C': 50, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.01, 'degree': 3, 'offset': 1}","[6.18533653147043, 4.185877062269288, 3.6406432256516994, 3.33343606039144, 3.708251426137666]"
4.2120021154517655,"{'C': 50, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 3}","[4.583879211774617, 3.275193985837441, 4.166210095105969, 5.12875989419859, 3.9059673903422114]"
4.215140043062914,"{'C': 50, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 2}","[5.417398136053055, 4.214637354866795, 4.083277299712787, 4.309104657831807, 3.0512827668501266]"
4.216027873405053,"{'C': 50, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 2}","[4.580852858658202, 4.0553032755944605, 3.858359037545352, 4.689602189933267, 3.8960220052939833]"
4.217022755847781,"{'C': 100, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.001, 'degree': 3, 'offset': 2}","[3.050130986812411, 3.920821732851486, 4.809172296559579, 4.450710707456453, 4.854278055558975]"
4.220832308139715,"{'C': 50, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 2, 'offset': 5}","[4.210250501594586, 4.224440608577988, 3.8043435272957837, 4.020217212117883, 4.844909691112333]"
4.230600802719601,"{'C': 50, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.001, 'degree': 5, 'offset': 3}","[3.8991991329857814, 5.841553974054206, 3.92817252156274, 2.8548473667544685, 4.62923101824081]"
4.238083438622899,"{'C': 75, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 5}","[3.8887583263683863, 4.495271802473368, 4.48594154279684, 4.653762825144624, 3.6666826963312795]"
4.246189246760527,"{'C': 75, 'epsilon': 0.1, 'max_iter': 50, 'tolerance': 0.01, 'degree': 5, 'offset': 3}","[2.9424429154525877, 4.922568380061669, 4.068517443800422, 5.264124174154518, 4.033293320333435]"
4.246698567857437,"{'C': 50, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 4, 'offset': 1}","[4.910022190074114, 5.446772638984431, 3.337034781667161, 4.191999412561835, 3.3476638159996406]"
4.248898685421837,"{'C': 50, 'epsilon': 0.1, 'max_iter': 10, 'tolerance': 0.01, 'degree': 4, 'offset': 3}","[4.001190219770082, 4.359531084964653, 3.6982310820159388, 4.276261712213747, 4.909279328144761]"
4.254770958253453,"{'C': 100, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.001, 'degree': 3, 'offset': 5}","[3.5293410876623734, 3.894651262215887, 4.49033308440352, 5.791311829425694, 3.568217527559793]"
4.255042241511555,"{'C': 50, 'epsilon': 0.01, 'max_iter': 10, 'tolerance': 0.001, 'degree': 4, 'offset': 2}","[4.468640467934641, 4.609552471426066, 4.328609255640493, 3.4435860019572124, 4.4248230105993605]"
4.258488461395915,"{'C': 100, 'epsilon': 0.01, 'max_iter': 50, 'tolerance': 0.01, 'degree': 4, 'offset': 5}","[4.829765011233011, 3.681284196950081, 3.2817646673837992, 5.185068497411179, 4.314559934001508]"
