0,1,2
2.122409621141067,"{'C': 75, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.0001}","[2.064010653990259, 2.144428914042782, 2.0854617129019988, 2.139771480238947, 2.178375344531346]"
2.123230009070291,"{'C': 75, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.01}","[2.0495335397374537, 2.1526437267653065, 2.098968762829553, 2.1395023343533293, 2.1755016816658124]"
2.123530572493026,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.5, 'max_iter': 50, 'tolerance': 0.001}","[2.240704473119711, 2.07226421745696, 2.1069857996646584, 2.2819076724653917, 1.9157906997584084]"
2.124615809858544,"{'C': 75, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.01}","[2.038554972141569, 2.1584071915149634, 2.1106027671367507, 2.15191521533179, 2.163598903167647]"
2.1255227040157187,"{'C': 75, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.001}","[2.053447367995129, 2.160557612151568, 2.1094830393428645, 2.1378519853787528, 2.166273515210279]"
2.1260585663484406,"{'C': 100, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.001}","[2.0581249041506915, 2.188612684470143, 2.074635832093894, 2.110048176930611, 2.1988712340968637]"
2.1277236935792905,"{'C': 75, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.0001}","[2.057098858902339, 2.1505917430862147, 2.0957356944624386, 2.1588056318557616, 2.1763865395896995]"
2.127885089659846,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.001}","[2.0667116608442493, 2.1733994261534537, 2.0785526061428863, 2.1286089275969093, 2.192152827561731]"
2.131930374945618,"{'C': 75, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.001}","[2.0560570073818454, 2.1628431353104536, 2.105642562618729, 2.170447360435423, 2.164661808981642]"
2.1344753185331418,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.01}","[2.0683579797182525, 2.2033362021056297, 2.093627454863865, 2.108869737873589, 2.198185218104373]"
2.1365629034585623,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.5, 'max_iter': 100, 'tolerance': 0.01}","[2.021265893506511, 2.093110765900714, 2.451639527335143, 2.1865385002758297, 1.9302598302746126]"
2.140104722119101,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.0001}","[2.082972510992213, 2.19348988658827, 2.0935005015164707, 2.1258931320856043, 2.204667579412946]"
2.140172625324479,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.01}","[2.1146500278302236, 2.2143782389218285, 2.080956107239714, 2.1034752755728836, 2.1874034770577464]"
2.1401970596439046,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.001}","[2.081353329192123, 2.2040709728764893, 2.084790314461931, 2.12697508366086, 2.2037955980281185]"
2.140714585443007,"{'C': 50, 'epsilon': 0.01, 'gamma': 0.5, 'max_iter': 100, 'tolerance': 0.0001}","[2.150163272047782, 2.0477902876006375, 2.060506485771804, 2.4727356200652117, 1.9723772617295992]"
2.1411248948438812,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.0001}","[2.07820927318344, 2.1991969117177246, 2.100374553836479, 2.1357568812470786, 2.1920868542346836]"
2.1415663054422835,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.01}","[2.0893091022380945, 2.1907380807870482, 2.1202726286836775, 2.1088584132648123, 2.198653302237785]"
2.144218196455415,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.001}","[2.0551536454683914, 2.2044305310748675, 2.0907385836209182, 2.161142471542422, 2.2096257505704755]"
2.144651592187226,"{'C': 100, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.01}","[2.100117840341336, 2.1773160196388464, 2.0794585841235715, 2.1509742596443315, 2.2153912571880445]"
2.1464023704019204,"{'C': 100, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.0001}","[2.0818373390362246, 2.1992726839349155, 2.0933643570660636, 2.147195086861584, 2.210342385110814]"
2.146729584105868,"{'C': 100, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.01}","[2.082401199573566, 2.1877942241676385, 2.107106060479209, 2.1460209228217595, 2.2103255134871658]"
2.1478010673298837,"{'C': 100, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.0001}","[2.0868432098737326, 2.2131511854711077, 2.0803951015665136, 2.155533599842782, 2.2030822398952825]"
2.1513253046561274,"{'C': 100, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.001}","[2.0986112468415823, 2.2018019172610375, 2.0937674310838097, 2.1588476352399706, 2.2035982928542373]"
2.151663242786039,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.001}","[2.1818696376262494, 2.192611069542807, 2.0809613484821003, 2.124414046080894, 2.1784601121981457]"
2.152613051078314,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.001}","[2.2356762338294094, 2.1941410317877685, 2.048207949079031, 2.0937283122761983, 2.1913117284191617]"
2.154114514320633,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.0001}","[2.118340280093622, 2.194351442628491, 2.09344372604035, 2.1528546468264844, 2.211582476014218]"
2.154251703477832,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.5, 'max_iter': 100, 'tolerance': 0.0001}","[2.6087565109262294, 2.0733056543060218, 2.0405437481702737, 2.123587375819714, 1.925065228166922]"
2.1569185507171467,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.001}","[2.13944537244608, 2.2171583321363175, 2.0942486431409977, 2.131552099108807, 2.202188306753531]"
2.1569658622978105,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.5, 'max_iter': 100, 'tolerance': 0.01}","[2.010421564286498, 2.121534203852609, 2.681863707129174, 2.037635733801859, 1.933374102418909]"
2.164056034400586,"{'C': 50, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.01}","[2.0432549076311806, 2.119572915352693, 2.0737614769113875, 2.5050579322486395, 2.078632939859028]"
2.172409386353082,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.0001}","[2.289910343028261, 2.1749236835141725, 2.114052779466978, 2.093096207897618, 2.1900639178583807]"
2.172415240155986,"{'C': 100, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.0001}","[2.2365409043924482, 2.193023922690998, 2.083650122993592, 2.1472724771997083, 2.201588773503184]"
2.1741688640585215,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.01}","[2.206051068710384, 2.1996991402139114, 2.1085594781646466, 2.149976438475889, 2.206558194727777]"
2.1747699711157082,"{'C': 100, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.001}","[2.2272391839935306, 2.18733128477873, 2.1125535333268664, 2.1350438481760263, 2.2116820053033885]"
2.1763733916977808,"{'C': 75, 'epsilon': 0.1, 'gamma': 0.5, 'max_iter': 50, 'tolerance': 0.001}","[2.222899931344343, 2.087240939998476, 2.1257788202428616, 2.2327663706908836, 2.213180896212341]"
2.184777073568735,"{'C': 100, 'epsilon': 0.01, 'gamma': 0.5, 'max_iter': 10, 'tolerance': 0.0001}","[2.0578496684062677, 2.1021258140433514, 2.2696745225355284, 2.2498746556587204, 2.244360707199809]"
2.1855415817694555,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.01}","[2.260443086495717, 2.2061503771883153, 2.103495333367651, 2.139914906842974, 2.2177042049526214]"
2.187466874284618,"{'C': 75, 'epsilon': 0.1, 'gamma': 0.5, 'max_iter': 10, 'tolerance': 0.001}","[2.2142547812850144, 2.06729769997363, 2.0656049823827245, 2.075990396079812, 2.5141865117019098]"
2.1895856675345486,"{'C': 75, 'epsilon': 0.001, 'gamma': 0.5, 'max_iter': 100, 'tolerance': 0.0001}","[2.0177739109167634, 2.084086015431501, 2.808523994125272, 1.9900968112774773, 2.047447605921728]"
2.1906881435879755,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.01}","[2.287511857950156, 2.192340803140969, 2.100389558510721, 2.1624898155455243, 2.2107086827925064]"
2.201968246036841,"{'C': 500, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.01}","[2.2253734242210927, 2.230847264044092, 2.2554867765646462, 2.1169221868861015, 2.1812115784682713]"
2.202215908972634,"{'C': 75, 'epsilon': 0.001, 'gamma': 0.5, 'max_iter': 100, 'tolerance': 0.01}","[2.075730741079132, 2.0903884010282345, 2.8758294564241376, 1.87827161897211, 2.090859327359555]"
2.2034220759830676,"{'C': 50, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 100, 'tolerance': 0.001}","[2.052647923228036, 2.0990748984716903, 2.072845429668687, 2.708518030214781, 2.0840240983321436]"
2.204812348255759,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.5, 'max_iter': 10, 'tolerance': 0.0001}","[2.041904637060192, 2.1102474223595666, 2.2438426144641856, 2.2327793011387196, 2.3952877662561307]"
2.2076465136203565,"{'C': 50, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.0001}","[2.050585726495752, 2.114859119796602, 2.0743356814544573, 2.7242730432189615, 2.0741789971360087]"
2.208198617498627,"{'C': 50, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 50, 'tolerance': 0.0001}","[2.0455020184835826, 2.1123975972965936, 2.07303530421583, 2.5632327227717435, 2.246825444725384]"
2.208347201157216,"{'C': 75, 'epsilon': 0.01, 'gamma': 0.5, 'max_iter': 100, 'tolerance': 0.01}","[2.038600429721185, 2.0547262046049934, 2.1649764415623367, 2.043267560976578, 2.74016536892099]"
2.2084290795189596,"{'C': 500, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.001}","[2.204418525719202, 2.2217570795426997, 2.2990168907979074, 2.130645952004955, 2.1863069495300334]"
2.209751066896145,"{'C': 500, 'epsilon': 0.001, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.0001}","[2.2404756033680213, 2.2177743787040796, 2.2484590335416335, 2.1457943188107866, 2.196252000056203]"
2.217716658048814,"{'C': 75, 'epsilon': 0.1, 'gamma': 0.5, 'max_iter': 100, 'tolerance': 0.0001}","[2.203829791933324, 2.0408736895140156, 2.1658864471552643, 1.9906270245187387, 2.6873663371227265]"
2.2194790871367105,"{'C': 500, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.0001}","[2.189990501193834, 2.3237929086936226, 2.2894704619019826, 2.1097049576175033, 2.184436606276609]"
2.2214186915314102,"{'C': 50, 'epsilon': 0.01, 'gamma': 1, 'max_iter': 100, 'tolerance': 0.0001}","[2.1987044755442233, 2.216241870652172, 2.2209315525841853, 2.1822183764436915, 2.28899718243278]"
2.221823818291433,"{'C': 500, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.01}","[2.2820767132265694, 2.2213107164120993, 2.241012043575103, 2.1392275388233295, 2.2254920794200643]"
2.222003811295103,"{'C': 50, 'epsilon': 0.01, 'gamma': 1, 'max_iter': 100, 'tolerance': 0.001}","[2.19254532464441, 2.220409924713605, 2.218218601910234, 2.185248389553144, 2.2935968156541233]"
2.222979547054287,"{'C': 50, 'epsilon': 0.1, 'gamma': 1, 'max_iter': 10, 'tolerance': 0.0001}","[2.201077478288132, 2.2262063956155607, 2.212934244961814, 2.180771833577554, 2.2939077828283727]"
2.223539387345773,"{'C': 50, 'epsilon': 0.001, 'gamma': 1, 'max_iter': 100, 'tolerance': 0.001}","[2.1862829386169134, 2.2278095962918756, 2.2300610047080744, 2.1827954218978696, 2.29074797521413]"
2.2242245034393973,"{'C': 50, 'epsilon': 0.1, 'gamma': 1, 'max_iter': 10, 'tolerance': 0.01}","[2.184474821426359, 2.2233847659930417, 2.237689054640222, 2.1869345941410847, 2.288639280996278]"
2.2247312901561704,"{'C': 50, 'epsilon': 0.01, 'gamma': 1, 'max_iter': 50, 'tolerance': 0.01}","[2.1921835114445294, 2.2156914413593607, 2.244375646206422, 2.1819506049562847, 2.2894552468142546]"
2.22476218881494,"{'C': 500, 'epsilon': 0.1, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.001}","[2.231380849752097, 2.26889353447614, 2.268518907119872, 2.123280402122348, 2.2317372506042408]"
2.225202289232129,"{'C': 500, 'epsilon': 0.01, 'gamma': 0.75, 'max_iter': 10, 'tolerance': 0.0001}","[2.2022417953258504, 2.327742077955034, 2.221903260196557, 2.136521340172661, 2.2376029725105426]"
2.2256791878779083,"{'C': 50, 'epsilon': 0.1, 'gamma': 1, 'max_iter': 50, 'tolerance': 0.0001}","[2.1931790308162484, 2.2372696487348738, 2.2301649968549238, 2.174486017966305, 2.2932962450171925]"
2.2258360753091844,"{'C': 50, 'epsilon': 0.001, 'gamma': 1, 'max_iter': 50, 'tolerance': 0.01}","[2.195340601970116, 2.224218278700374, 2.224680048767084, 2.188955189402823, 2.2959862577055246]"
2.226023904923248,"{'C': 50, 'epsilon': 0.1, 'gamma': 1, 'max_iter': 100, 'tolerance': 0.001}","[2.199055105877566, 2.2274501609634996, 2.2334169875826198, 2.176063427713284, 2.2941338424792703]"
2.22607828298979,"{'C': 50, 'epsilon': 0.001, 'gamma': 1, 'max_iter': 10, 'tolerance': 0.01}","[2.200986436877522, 2.205956779309921, 2.236660240133186, 2.189430285125072, 2.297357673503249]"
2.2262025673039942,"{'C': 50, 'epsilon': 0.1, 'gamma': 1, 'max_iter': 100, 'tolerance': 0.01}","[2.19079663563373, 2.244215662177933, 2.2239971845318935, 2.184028115510063, 2.2879752386663523]"
2.226599265905233,"{'C': 50, 'epsilon': 0.1, 'gamma': 1, 'max_iter': 50, 'tolerance': 0.01}","[2.1907759255073453, 2.212531428199549, 2.247028034067299, 2.1907884338375267, 2.2918725079144444]"
2.2267851550088613,"{'C': 50, 'epsilon': 0.01, 'gamma': 1, 'max_iter': 10, 'tolerance': 0.01}","[2.204099411566344, 2.226030640032625, 2.2252055924868293, 2.1865232746216314, 2.292066856336875]"
2.226816653426836,"{'C': 50, 'epsilon': 0.001, 'gamma': 1, 'max_iter': 10, 'tolerance': 0.0001}","[2.194186343470441, 2.239866726180394, 2.2259202777460807, 2.1776251550813597, 2.296484764655904]"
2.227656406703969,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.5, 'max_iter': 50, 'tolerance': 0.001}","[2.026836693489111, 2.0758374664446153, 3.0810112050955603, 2.012329072221821, 1.9422675962687361]"
2.2280412667115685,"{'C': 50, 'epsilon': 0.001, 'gamma': 1, 'max_iter': 50, 'tolerance': 0.001}","[2.187311506188274, 2.2218942804164596, 2.2427149162611335, 2.193436283253609, 2.2948493474383653]"
2.2286195856948443,"{'C': 50, 'epsilon': 0.01, 'gamma': 1, 'max_iter': 50, 'tolerance': 0.001}","[2.202405503063932, 2.2242204060074156, 2.232030966791856, 2.1911193570296104, 2.293321695581408]"
2.2286748762903663,"{'C': 50, 'epsilon': 0.001, 'gamma': 1, 'max_iter': 100, 'tolerance': 0.01}","[2.1951672259332953, 2.2335998083218986, 2.2296328082837813, 2.198634899039678, 2.286339639873178]"
2.2287347819935817,"{'C': 50, 'epsilon': 0.001, 'gamma': 1, 'max_iter': 100, 'tolerance': 0.0001}","[2.1879277034681626, 2.2232677624157895, 2.2567512105952683, 2.1844718324800714, 2.2912554010086175]"
2.229251030437492,"{'C': 50, 'epsilon': 0.01, 'gamma': 1, 'max_iter': 10, 'tolerance': 0.0001}","[2.223778101296763, 2.2279133823314057, 2.225436616503196, 2.1830710029240836, 2.2860560491320134]"
2.2293002223045484,"{'C': 50, 'epsilon': 0.1, 'gamma': 1, 'max_iter': 100, 'tolerance': 0.0001}","[2.2050783457008998, 2.226064785168505, 2.235005512946202, 2.1755478739034917, 2.3048045938036443]"
2.229458750661602,"{'C': 50, 'epsilon': 0.01, 'gamma': 1, 'max_iter': 50, 'tolerance': 0.0001}","[2.197626275533088, 2.220569692033601, 2.2395927343099347, 2.1883881369982987, 2.301116914433087]"
2.229704060781741,"{'C': 50, 'epsilon': 0.001, 'gamma': 1, 'max_iter': 50, 'tolerance': 0.0001}","[2.1923445591625397, 2.224500221180961, 2.2517308324880267, 2.182216171980977, 2.2977285190961982]"
2.230569595707226,"{'C': 50, 'epsilon': 0.001, 'gamma': 1, 'max_iter': 10, 'tolerance': 0.001}","[2.191671217680923, 2.2391348793781387, 2.242466260559539, 2.1853498124847155, 2.2942258084328127]"
2.2309357512083334,"{'C': 50, 'epsilon': 0.01, 'gamma': 1, 'max_iter': 100, 'tolerance': 0.01}","[2.1907496217851015, 2.2263512114804875, 2.242253187563099, 2.2001989094259415, 2.2951258257870375]"
2.2316536735437635,"{'C': 50, 'epsilon': 0.1, 'gamma': 1, 'max_iter': 50, 'tolerance': 0.001}","[2.2019222001926066, 2.2577061447405034, 2.2223697128291824, 2.1798454365175464, 2.29642487343898]"
2.2318719017567163,"{'C': 100, 'epsilon': 0.001, 'gamma': 0.5, 'max_iter': 10, 'tolerance': 0.0001}","[2.0035927978968933, 2.128712252629793, 2.073989151972822, 2.9913606433562694, 1.961704662927806]"
